ticker,file,hint_y,hint_q,kind,year,quarter,agree,evidence
AU,2008-Q2_0001205613-08-000127_aga_dealings.pdf,2008,2,,,,False,not a text filing
AU,2008-Q2_0001205613-08-000128_aga_purchase.htm,2008,2,,,,False,no period phrase in header window
AU,2008-Q2_0001205613-08-000128_aga_purchase.pdf,2008,2,,,,False,not a text filing
AU,2008-Q2_0001205613-08-000129_aga_quarter6k.htm,2008,2,,,,False,no period phrase in header window
AU,2008-Q2_0001205613-08-000129_aga_quarter6k.pdf,2008,2,,,,False,not a text filing
AU,2008-Q2_0001205613-08-000149_aga_restatement.htm,2008,2,,,,False,no period phrase in header window
AU,2008-Q2_0001205613-08-000149_aga_restatement.pdf,2008,2,,,,False,not a text filing
AU,2008-Q3_0001205613-08-000162_aga_trc.htm,2008,3,,,,False,no period phrase in header window
AU,2008-Q3_0001205613-08-000162_aga_trc.pdf,2008,3,,,,False,not a text filing
AU,2008-Q3_0001205613-08-000169_aga_quarter.htm,2008,3,,,,False,no period phrase in header window
AU,2008-Q3_0001205613-08-000169_aga_quarter.pdf,2008,3,,,,False,not a text filing
AU,2008-Q3_0001205613-08-000170_aga_results.htm,2008,3,,,,False,no period phrase in header window
AU,2008-Q3_0001205613-08-000170_aga_results.pdf,2008,3,,,,False,not a text filing
AU,2008-Q3_0001205613-08-000173_aga_gaap.htm,2008,3,H,2008.0,2.0,False,"june 30, 2008"
AU,2008-Q3_0001205613-08-000173_aga_gaap.pdf,2008,3,,,,False,not a text filing
AU,2008-Q3_0001205613-08-000180_aga_agreement.htm,2008,3,,,,False,no period phrase in header window
AU,2008-Q3_0001205613-08-000180_aga_agreement.pdf,2008,3,,,,False,not a text filing
AU,2008-Q3_0001205613-08-000189_aga_interims.htm,2008,3,H,2008.0,2.0,False,"june 30, 2008"
AU,2008-Q3_0001205613-08-000189_aga_interims.pdf,2008,3,,,,False,not a text filing
AU,2008-Q3_0001205613-08-000192_aga_sao.htm,2008,3,,,,False,no period phrase in header window
AU,2008-Q3_0001205613-08-000192_aga_sao.pdf,2008,3,,,,False,not a text filing
AU,2008-Q4_0001205613-09-000006_aga_tropican.htm,2008,4,,,,False,no period phrase in header window
AU,2008-Q4_0001205613-09-000006_aga_tropican.pdf,2008,4,,,,False,not a text filing
AU,2008-Q4_0001205613-09-000008_aga_boddington.htm,2008,4,,,,False,no period phrase in header window
AU,2008-Q4_0001205613-09-000008_aga_boddington.pdf,2008,4,,,,False,not a text filing
AU,2008-Q4_0001205613-09-000013_aga_quarter.htm,2008,4,,,,False,no period phrase in header window
AU,2008-Q4_0001205613-09-000013_aga_quarter.pdf,2008,4,,,,False,not a text filing
AU,2008-Q4_0001205613-09-000014_aga_results.htm,2008,4,,,,False,no period phrase in header window
AU,2008-Q4_0001205613-09-000014_aga_results.pdf,2008,4,,,,False,not a text filing
AU,2008-Q4_0001205613-09-000017_aga_tau.htm,2008,4,,,,False,no period phrase in header window
AU,2008-Q4_0001205613-09-000017_aga_tau.pdf,2008,4,,,,False,not a text filing
AU,2008-Q4_0001205613-09-000018_aga_grant.htm,2008,4,,,,False,no period phrase in header window
AU,2008-Q4_0001205613-09-000018_aga_grant.pdf,2008,4,,,,False,not a text filing
AU,2008-Q4_0001205613-09-000025_aga_dealings.htm,2008,4,,,,False,no period phrase in header window
AU,2008-Q4_0001205613-09-000025_aga_dealings.pdf,2008,4,,,,False,not a text filing
AU,2008-Q4_0001205613-09-000026_aga_afs.htm,2008,4,,,,False,no period phrase in header window
AU,2008-Q4_0001205613-09-000026_aga_afs.pdf,2008,4,,,,False,not a text filing
AU,2008-Q4_0001205613-09-000027_aga_abridged.htm,2008,4,,,,False,no period phrase in header window
AU,2008-Q4_0001205613-09-000027_aga_abridged.pdf,2008,4,,,,False,not a text filing
AU,2008-Q4_0001205613-09-000028_aga_rts.htm,2008,4,,,,False,no period phrase in header window
AU,2008-Q4_0001205613-09-000028_aga_rts.pdf,2008,4,,,,False,not a text filing
AU,2008-Q4_0001205613-09-000029_aga_nochange.htm,2008,4,,,,False,no period phrase in header window
AU,2008-Q4_0001205613-09-000029_aga_nochange.pdf,2008,4,,,,False,not a text filing
AU,2008-Q4_0001205613-09-000031_aga_resources.htm,2008,4,,,,False,no period phrase in header window
AU,2008-Q4_0001205613-09-000031_aga_resources.pdf,2008,4,,,,False,not a text filing
AU,2009-Q1_0001205613-09-000034_aga_guidance.htm,2009,1,,,,False,no period phrase in header window
AU,2009-Q1_0001205613-09-000034_aga_guidance.pdf,2009,1,,,,False,not a text filing
AU,2009-Q1_0001205613-09-000036_aga_board.htm,2009,1,,,,False,no period phrase in header window
AU,2009-Q1_0001205613-09-000036_aga_board.pdf,2009,1,,,,False,not a text filing
AU,2009-Q1_0001205613-09-000037_aga_notice.htm,2009,1,,,,False,no period phrase in header window
AU,2009-Q1_0001205613-09-000037_aga_notice.pdf,2009,1,,,,False,not a text filing
AU,2009-Q1_0001205613-09-000042_aga_combined.htm,2009,1,FY,2008.0,4.0,False,"december 31, 2008"
AU,2009-Q1_0001205613-09-000042_aga_combined.pdf,2009,1,,,,False,not a text filing
AU,2009-Q1_0001205613-09-000042_aga_exhibits.htm,2009,1,,,,False,no period phrase in header window
AU,2009-Q1_0001205613-09-000042_aga_exhibits.pdf,2009,1,,,,False,not a text filing
AU,2009-Q1_0001205613-09-000042_ex19.htm,2009,1,,,,False,no period phrase in header window
AU,2009-Q1_0001205613-09-000045_aga_filear.htm,2009,1,,,,False,no period phrase in header window
AU,2009-Q1_0001205613-09-000045_aga_filear.pdf,2009,1,,,,False,not a text filing
AU,2009-Q1_0001205613-09-000048_aga_quarter.htm,2009,1,Q,2009.0,1.0,True,"march 31, 2009"
AU,2009-Q1_0001205613-09-000048_aga_quarter.pdf,2009,1,,,,False,not a text filing
AU,2009-Q1_0001205613-09-000049_aga_release.htm,2009,1,,,,False,no period phrase in header window
AU,2009-Q1_0001205613-09-000049_aga_release.pdf,2009,1,,,,False,not a text filing
AU,2009-Q1_0001205613-09-000050_aga_launch.htm,2009,1,,,,False,no period phrase in header window
AU,2009-Q1_0001205613-09-000050_aga_launch.pdf,2009,1,,,,False,not a text filing
AU,2009-Q1_0001205613-09-000051_aga_pricing.htm,2009,1,,,,False,no period phrase in header window
AU,2009-Q1_0001205613-09-000051_aga_pricing.pdf,2009,1,,,,False,not a text filing
AU,2009-Q1_0001205613-09-000053_aga_greenshoe.htm,2009,1,,,,False,no period phrase in header window
AU,2009-Q1_0001205613-09-000053_aga_greenshoe.pdf,2009,1,,,,False,not a text filing
AU,2009-Q1_0001205613-09-000056_aga_board.htm,2009,1,,,,False,no period phrase in header window
AU,2009-Q1_0001205613-09-000056_aga_board.pdf,2009,1,,,,False,not a text filing
AU,2009-Q1_0001205613-09-000057_aga_seismic.htm,2009,1,,,,False,no period phrase in header window
AU,2009-Q1_0001205613-09-000057_aga_seismic.pdf,2009,1,,,,False,not a text filing
AU,2009-Q1_0001205613-09-000059_aga_thani.htm,2009,1,,,,False,no period phrase in header window
AU,2009-Q1_0001205613-09-000059_aga_thani.pdf,2009,1,,,,False,not a text filing
AU,2009-Q1_0001205613-09-000060_aga_savuka.htm,2009,1,,,,False,no period phrase in header window
AU,2009-Q1_0001205613-09-000060_aga_savuka.pdf,2009,1,,,,False,not a text filing
AU,2009-Q1_0001205613-09-000066_aga_boddington.htm,2009,1,,,,False,no period phrase in header window
AU,2009-Q1_0001205613-09-000066_aga_boddington.pdf,2009,1,,,,False,not a text filing
AU,2009-Q1_0001205613-09-000068_aga_circular.htm,2009,1,,,,False,no period phrase in header window
AU,2009-Q1_0001205613-09-000068_aga_circular.pdf,2009,1,,,,False,not a text filing
AU,2009-Q1_0001205613-09-000069_aga_posting.htm,2009,1,,,,False,no period phrase in header window
AU,2009-Q1_0001205613-09-000069_aga_posting.pdf,2009,1,,,,False,not a text filing
AU,2009-Q2_0000950123-09-039807_u07459e6vk.htm,2009,2,H,2009.0,2.0,True,"june 30, 2009"
AU,2009-Q2_0000950123-09-039829_u07465e6vk.htm,2009,2,,,,False,no period phrase in header window
AU,2009-Q2_0000950123-09-039832_u07386e6vk.htm,2009,2,,,,False,no period phrase in header window
AU,2009-Q2_0001205613-09-000074_aga_gaap.htm,2009,2,Q,2009.0,1.0,False,"march 31, 2009"
AU,2009-Q2_0001205613-09-000074_aga_gaap.pdf,2009,2,,,,False,not a text filing
AU,2009-Q2_0001205613-09-000075_aga_exports.htm,2009,2,,,,False,no period phrase in header window
AU,2009-Q2_0001205613-09-000075_aga_exports.pdf,2009,2,,,,False,not a text filing
AU,2009-Q2_0001205613-09-000076_aga_update.htm,2009,2,,,,False,no period phrase in header window
AU,2009-Q2_0001205613-09-000076_aga_update.pdf,2009,2,,,,False,not a text filing
AU,2009-Q2_0001205613-09-000077_aga_randgold.htm,2009,2,,,,False,no period phrase in header window
AU,2009-Q2_0001205613-09-000077_aga_randgold.pdf,2009,2,,,,False,not a text filing
AU,2009-Q2_0001205613-09-000087_aga_quarter.htm,2009,2,,,,False,no period phrase in header window
AU,2009-Q2_0001205613-09-000087_aga_quarter.pdf,2009,2,,,,False,not a text filing
AU,2009-Q2_0001205613-09-000089_aga_hedge.htm,2009,2,,,,False,no period phrase in header window
AU,2009-Q2_0001205613-09-000089_aga_hedge.pdf,2009,2,,,,False,not a text filing
AU,2009-Q2_0001205613-09-000090_aga_record.htm,2009,2,,,,False,no period phrase in header window
AU,2009-Q2_0001205613-09-000090_aga_record.pdf,2009,2,,,,False,not a text filing
AU,2009-Q2_0001205613-09-000092_aga_notes.htm,2009,2,,,,False,no period phrase in header window
AU,2009-Q2_0001205613-09-000092_aga_notes.pdf,2009,2,,,,False,not a text filing
AU,2009-Q2_0001205613-09-000093_aga_dealings.htm,2009,2,,,,False,no period phrase in header window
AU,2009-Q2_0001205613-09-000093_aga_dealings.pdf,2009,2,,,,False,not a text filing
AU,2009-Q2_0001205613-09-000098_aga_interim.htm,2009,2,H,2009.0,2.0,True,"june 30, 2009"
AU,2009-Q2_0001205613-09-000098_aga_interim.pdf,2009,2,,,,False,not a text filing
AU,2009-Q2_0001205613-09-000099_aga_pricing.htm,2009,2,,,,False,no period phrase in header window
AU,2009-Q2_0001205613-09-000099_aga_pricing.pdf,2009,2,,,,False,not a text filing
AU,2009-Q2_0001205613-09-000100_aga_opinion.htm,2009,2,,,,False,no period phrase in header window
AU,2009-Q2_0001205613-09-000100_aga_opinion.pdf,2009,2,,,,False,not a text filing
AU,2009-Q3_0001205613-09-000114_aga_nemo.htm,2009,3,,,,False,no period phrase in header window
AU,2009-Q3_0001205613-09-000114_aga_nemo.pdf,2009,3,,,,False,not a text filing
AU,2009-Q3_0001205613-09-000121_aga_acquires.htm,2009,3,,,,False,no period phrase in header window
AU,2009-Q3_0001205613-09-000131_aga_quarter.htm,2009,3,,,,False,no period phrase in header window
AU,2009-Q3_0001205613-09-000131_aga_quarter.pdf,2009,3,,,,False,not a text filing
AU,2009-Q3_0001205613-09-000132_aga_ifrs.htm,2009,3,,,,False,no period phrase in header window
AU,2009-Q3_0001205613-09-000132_aga_ifrs.pdf,2009,3,,,,False,not a text filing
AU,2009-Q3_0001205613-09-000133_aga_randgold.htm,2009,3,,,,False,no period phrase in header window
AU,2009-Q3_0001205613-09-000133_aga_randgold.pdf,2009,3,,,,False,not a text filing
AU,2009-Q3_0001205613-09-000134_aga_okimo.htm,2009,3,,,,False,no period phrase in header window
AU,2009-Q3_0001205613-09-000134_aga_okimo.pdf,2009,3,,,,False,not a text filing
AU,2009-Q3_0001205613-09-000159_aga_usgaap.htm,2009,3,9M,2009.0,3.0,True,"september 30, 2009"
AU,2009-Q3_0001205613-09-000159_aga_usgaap.pdf,2009,3,,,,False,not a text filing
AU,2009-Q3_0001205613-09-000161_aga_interest.htm,2009,3,,,,False,no period phrase in header window
AU,2009-Q3_0001205613-09-000161_aga_interest.pdf,2009,3,,,,False,not a text filing
AU,2009-Q4_0001205613-10-000016_aga_quarter.htm,2009,4,,,,False,no period phrase in header window
AU,2009-Q4_0001205613-10-000016_aga_quarter.pdf,2009,4,,,,False,not a text filing
AU,2009-Q4_0001205613-10-000017_aga_temp.htm,2009,4,,,,False,no period phrase in header window
AU,2009-Q4_0001205613-10-000017_aga_temp.pdf,2009,4,,,,False,not a text filing
AU,2009-Q4_0001205613-10-000020_aga_granting.htm,2009,4,,,,False,no period phrase in header window
AU,2009-Q4_0001205613-10-000020_aga_granting.pdf,2009,4,,,,False,not a text filing
AU,2009-Q4_0001205613-10-000022_aga_operations.htm,2009,4,,,,False,no period phrase in header window
AU,2009-Q4_0001205613-10-000022_aga_operations.pdf,2009,4,,,,False,not a text filing
AU,2009-Q4_0001205613-10-000037_aga_okimo.htm,2009,4,,,,False,no period phrase in header window
AU,2009-Q4_0001205613-10-000037_aga_okimo.pdf,2009,4,,,,False,not a text filing
AU,2009-Q4_0001205613-10-000040_aga_ghana.htm,2009,4,,,,False,no period phrase in header window
AU,2009-Q4_0001205613-10-000040_aga_ghana.pdf,2009,4,,,,False,not a text filing
AU,2009-Q4_0001205613-10-000041_aga_publish.htm,2009,4,,,,False,no period phrase in header window
AU,2009-Q4_0001205613-10-000041_aga_publish.pdf,2009,4,,,,False,not a text filing
AU,2009-Q4_0001205613-10-000044_aga_ar.htm,2009,4,,,,False,no period phrase in header window
AU,2009-Q4_0001205613-10-000044_aga_ar.pdf,2009,4,,,,False,not a text filing
AU,2009-Q4_0001205613-10-000045_aga_sd.htm,2009,4,,,,False,no period phrase in header window
AU,2009-Q4_0001205613-10-000045_aga_sd.pdf,2009,4,,,,False,not a text filing
AU,2009-Q4_0001205613-10-000046_aga_res.htm,2009,4,,,,False,no period phrase in header window
AU,2009-Q4_0001205613-10-000046_aga_res.pdf,2009,4,,,,False,not a text filing
AU,2009-Q4_0001205613-10-000047_aga_nom.htm,2009,4,,,,False,no period phrase in header window
AU,2009-Q4_0001205613-10-000047_aga_nom.pdf,2009,4,,,,False,not a text filing
AU,2010-Q1_0000950123-10-036314_u08707e6vk.htm,2010,1,,,,False,no period phrase in header window
AU,2010-Q1_0000950123-10-036970_u08767e6vk.htm,2010,1,,,,False,no period phrase in header window
AU,2010-Q1_0000950123-10-039338_u08852e6vk.htm,2010,1,,,,False,no period phrase in header window
AU,2010-Q1_0001205613-10-000052_aga_ratings.htm,2010,1,,,,False,no period phrase in header window
AU,2010-Q1_0001205613-10-000052_aga_ratings.pdf,2010,1,,,,False,not a text filing
AU,2010-Q1_0001205613-10-000058_aga_combined.htm,2010,1,FY,2009.0,4.0,False,"december 31, 2009"
AU,2010-Q1_0001205613-10-000058_aga_combined.pdf,2010,1,,,,False,not a text filing
AU,2010-Q1_0001205613-10-000058_aga_ex.htm,2010,1,,,,False,no period phrase in header window
AU,2010-Q1_0001205613-10-000058_aga_ex.pdf,2010,1,,,,False,not a text filing
AU,2010-Q1_0001205613-10-000061_aga_secures.htm,2010,1,,,,False,no period phrase in header window
AU,2010-Q1_0001205613-10-000061_aga_secures.pdf,2010,1,,,,False,not a text filing
AU,2010-Q1_0001205613-10-000062_aga_appointment.htm,2010,1,,,,False,no period phrase in header window
AU,2010-Q1_0001205613-10-000062_aga_appointment.pdf,2010,1,,,,False,not a text filing
AU,2010-Q1_0001205613-10-000063_aga_offering.htm,2010,1,,,,False,no period phrase in header window
AU,2010-Q1_0001205613-10-000063_aga_offering.pdf,2010,1,,,,False,not a text filing
AU,2010-Q1_0001205613-10-000071_aga_quarter.htm,2010,1,Q,2010.0,1.0,True,"march 31, 2010"
AU,2010-Q1_0001205613-10-000071_aga_quarter.pdf,2010,1,,,,False,not a text filing
AU,2010-Q1_0001205613-10-000072_aga_profit.htm,2010,1,,,,False,no period phrase in header window
AU,2010-Q1_0001205613-10-000072_aga_profit.pdf,2010,1,,,,False,not a text filing
AU,2010-Q1_0001205613-10-000073_aga_agm.htm,2010,1,,,,False,no period phrase in header window
AU,2010-Q1_0001205613-10-000073_aga_agm.pdf,2010,1,,,,False,not a text filing
AU,2010-Q1_0001205613-10-000086_aga_dealings.htm,2010,1,,,,False,no period phrase in header window
AU,2010-Q1_0001205613-10-000086_aga_dealings.pdf,2010,1,,,,False,not a text filing
AU,2010-Q2_0000950123-10-075967_w79484e6vk.htm,2010,2,,,,False,no period phrase in header window
AU,2010-Q2_0000950123-10-084152_w79726e6vk.htm,2010,2,H,2010.0,2.0,True,"june 30, 2010"
AU,2010-Q2_0000950123-10-086046_u09705e6vk.htm,2010,2,,,,False,no period phrase in header window
AU,2010-Q2_0000950123-10-086167_u09700e6vk.htm,2010,2,,,,False,no period phrase in header window
AU,2010-Q2_0000950123-10-086168_u09701e6vk.htm,2010,2,,,,False,no period phrase in header window
AU,2010-Q2_0000950123-10-086194_u09706e6vk.htm,2010,2,,,,False,no period phrase in header window
AU,2010-Q2_0000950123-10-086424_u09717e6vk.htm,2010,2,,,,False,no period phrase in header window
AU,2010-Q2_0000950123-10-087993_u09744e6vk.htm,2010,2,,,,False,no period phrase in header window
AU,2010-Q2_0000950123-10-087994_u09745e6vk.htm,2010,2,,,,False,no period phrase in header window
AU,2010-Q2_0000950123-10-088444_u09748e6vk.htm,2010,2,,,,False,no period phrase in header window
AU,2010-Q2_0001205613-10-000112_aga_gaap.htm,2010,2,Q,2010.0,1.0,False,"march 31, 2010"
AU,2010-Q2_0001205613-10-000112_aga_gaap.pdf,2010,2,,,,False,not a text filing
AU,2010-Q2_0001205613-10-000113_aga_tau.htm,2010,2,,,,False,no period phrase in header window
AU,2010-Q2_0001205613-10-000113_aga_tau.pdf,2010,2,,,,False,not a text filing
AU,2010-Q2_0001205613-10-000119_aga_quarter.htm,2010,2,,,,False,no period phrase in header window
AU,2010-Q2_0001205613-10-000119_aga_quarter.pdf,2010,2,,,,False,not a text filing
AU,2010-Q2_0001205613-10-000120_aga_profit.htm,2010,2,,,,False,no period phrase in header window
AU,2010-Q2_0001205613-10-000120_aga_profit.pdf,2010,2,,,,False,not a text filing
AU,2010-Q2_0001205613-10-000121_aga_gasant.htm,2010,2,,,,False,no period phrase in header window
AU,2010-Q2_0001205613-10-000121_aga_gasant.pdf,2010,2,,,,False,not a text filing
AU,2010-Q2_0001205613-10-000122_aga_gramalote.htm,2010,2,,,,False,no period phrase in header window
AU,2010-Q2_0001205613-10-000122_aga_gramalote.pdf,2010,2,,,,False,not a text filing
AU,2010-Q2_0001205613-10-000137_aga_circular.pdf,2010,2,,,,False,not a text filing
AU,2010-Q2_0001205613-10-000137_aga_circulars.htm,2010,2,,,,False,no period phrase in header window
AU,2010-Q2_0001205613-10-000140_aga_circdoc.htm,2010,2,,,,False,no period phrase in header window
AU,2010-Q2_0001205613-10-000140_aga_circdoc.pdf,2010,2,,,,False,not a text filing
AU,2010-Q3_0000950123-10-114452_w80784e6vk.htm,2010,3,9M,2010.0,3.0,True,"september 30, 2010"
AU,2010-Q3_0001205613-10-000151_aga_hedge.htm,2010,3,,,,False,no period phrase in header window
AU,2010-Q3_0001205613-10-000151_aga_hedge.pdf,2010,3,,,,False,not a text filing
AU,2010-Q3_0001205613-10-000162_aga_gm.htm,2010,3,,,,False,no period phrase in header window
AU,2010-Q3_0001205613-10-000162_aga_gm.pdf,2010,3,,,,False,not a text filing
AU,2010-Q3_0001205613-10-000171_aga_shares.htm,2010,3,,,,False,no period phrase in header window
AU,2010-Q3_0001205613-10-000171_aga_shares.pdf,2010,3,,,,False,not a text filing
AU,2010-Q3_0001205613-10-000172_aga_quarter.htm,2010,3,,,,False,no period phrase in header window
AU,2010-Q3_0001205613-10-000172_aga_quarter.pdf,2010,3,,,,False,not a text filing
AU,2010-Q3_0001205613-10-000173_aga_profit.htm,2010,3,,,,False,no period phrase in header window
AU,2010-Q3_0001205613-10-000173_aga_profit.pdf,2010,3,,,,False,not a text filing
AU,2010-Q3_0001205613-10-000174_aga_tropicana.htm,2010,3,,,,False,no period phrase in header window
AU,2010-Q3_0001205613-10-000174_aga_tropicana.pdf,2010,3,,,,False,not a text filing
AU,2010-Q4_0000950123-11-055267_w82698e20vf.htm,2010,4,FY,2010.0,4.0,True,"december 31, 2010"
AU,2010-Q4_0001205613-11-000013_aga_quarter.htm,2010,4,,,,False,no period phrase in header window
AU,2010-Q4_0001205613-11-000013_aga_quarter.pdf,2010,4,,,,False,not a text filing
AU,2010-Q4_0001205613-11-000014_aga_profit.htm,2010,4,,,,False,no period phrase in header window
AU,2010-Q4_0001205613-11-000014_aga_profit.pdf,2010,4,,,,False,not a text filing
AU,2010-Q4_0001205613-11-000015_aga_board.htm,2010,4,,,,False,no period phrase in header window
AU,2010-Q4_0001205613-11-000015_aga_board.pdf,2010,4,,,,False,not a text filing
AU,2010-Q4_0001205613-11-000025_aga_granting.htm,2010,4,,,,False,no period phrase in header window
AU,2010-Q4_0001205613-11-000025_aga_granting.pdf,2010,4,,,,False,not a text filing
AU,2010-Q4_0001205613-11-000039_aga_suite.htm,2010,4,,,,False,no period phrase in header window
AU,2010-Q4_0001205613-11-000039_aga_suite.pdf,2010,4,,,,False,not a text filing
AU,2010-Q4_0001205613-11-000047_aga_afs.htm,2010,4,,,,False,no period phrase in header window
AU,2010-Q4_0001205613-11-000047_aga_afs.pdf,2010,4,,,,False,not a text filing
AU,2010-Q4_0001205613-11-000048_aga_ar.htm,2010,4,,,,False,no period phrase in header window
AU,2010-Q4_0001205613-11-000048_aga_ar.pdf,2010,4,,,,False,not a text filing
AU,2010-Q4_0001205613-11-000049_aga_nom.htm,2010,4,,,,False,no period phrase in header window
AU,2010-Q4_0001205613-11-000049_aga_nom.pdf,2010,4,,,,False,not a text filing
AU,2010-Q4_0001205613-11-000050_aga_susrep.htm,2010,4,,,,False,no period phrase in header window
AU,2010-Q4_0001205613-11-000050_aga_susrep.pdf,2010,4,,,,False,not a text filing
AU,2010-Q4_0001205613-11-000051_aga_randr.htm,2010,4,,,,False,no period phrase in header window
AU,2010-Q4_0001205613-11-000051_aga_randr.pdf,2010,4,,,,False,not a text filing
AU,2011-Q1_0001205613-11-000058_aga_restructure.htm,2011,1,,,,False,no period phrase in header window
AU,2011-Q1_0001205613-11-000058_aga_restructure.pdf,2011,1,,,,False,not a text filing
AU,2011-Q1_0001205613-11-000059_aga_announce.htm,2011,1,,,,False,no period phrase in header window
AU,2011-Q1_0001205613-11-000059_aga_announce.pdf,2011,1,,,,False,not a text filing
AU,2011-Q1_0001205613-11-000065_aga_update.htm,2011,1,,,,False,no period phrase in header window
AU,2011-Q1_0001205613-11-000065_aga_update.pdf,2011,1,,,,False,not a text filing
AU,2011-Q1_0001205613-11-000071_aga_quarter.htm,2011,1,,,,False,no period phrase in header window
AU,2011-Q1_0001205613-11-000071_aga_quarter.pdf,2011,1,,,,False,not a text filing
AU,2011-Q1_0001205613-11-000072_aga_release.htm,2011,1,,,,False,no period phrase in header window
AU,2011-Q1_0001205613-11-000072_aga_release.pdf,2011,1,,,,False,not a text filing
AU,2011-Q1_0001205613-11-000073_aga_results.htm,2011,1,,,,False,no period phrase in header window
AU,2011-Q1_0001205613-11-000073_aga_results.pdf,2011,1,,,,False,not a text filing
AU,2011-Q1_0001205613-11-000074_aga_agm.htm,2011,1,,,,False,no period phrase in header window
AU,2011-Q1_0001205613-11-000074_aga_agm.pdf,2011,1,,,,False,not a text filing
AU,2011-Q1_0001205613-11-000077_aga_options.htm,2011,1,,,,False,no period phrase in header window
AU,2011-Q1_0001205613-11-000077_aga_options.pdf,2011,1,,,,False,not a text filing
AU,2011-Q2_0000950123-11-068717_w83735e6vk.htm,2011,2,Q,2011.0,1.0,False,"march 31, 2011"
AU,2011-Q2_0001205613-11-000103_aga_blyvoor.htm,2011,2,,,,False,no period phrase in header window
AU,2011-Q2_0001205613-11-000103_aga_blyvoor.pdf,2011,2,,,,False,not a text filing
AU,2011-Q2_0001205613-11-000108_aga_interest.htm,2011,2,,,,False,no period phrase in header window
AU,2011-Q2_0001205613-11-000108_aga_interest.pdf,2011,2,,,,False,not a text filing
AU,2011-Q2_0001205613-11-000109_aga_tropicana.htm,2011,2,,,,False,no period phrase in header window
AU,2011-Q2_0001205613-11-000109_aga_tropicana.pdf,2011,2,,,,False,not a text filing
AU,2011-Q2_0001205613-11-000115_aga_quarter.htm,2011,2,,,,False,no period phrase in header window
AU,2011-Q2_0001205613-11-000115_aga_quarter.pdf,2011,2,,,,False,not a text filing
AU,2011-Q2_0001205613-11-000116_aga_earnings.htm,2011,2,,,,False,no period phrase in header window
AU,2011-Q2_0001205613-11-000116_aga_earnings.pdf,2011,2,,,,False,not a text filing
AU,2011-Q2_0001205613-11-000128_aga_appoints.htm,2011,2,,,,False,no period phrase in header window
AU,2011-Q2_0001205613-11-000128_aga_appoints.pdf,2011,2,,,,False,not a text filing
AU,2011-Q3_0000950123-11-088081_w84420e6vk.htm,2011,3,H,2011.0,2.0,False,"june 30, 2011"
AU,2011-Q3_0000950123-11-088081_w84420exv99wa.htm,2011,3,,,,False,no period phrase in header window
AU,2011-Q3_0001193125-11-328763_d264151d6k.htm,2011,3,9M,2011.0,3.0,True,"september 30, 2011"
AU,2011-Q3_0001205613-11-000138_aga_gm.htm,2011,3,,,,False,no period phrase in header window
AU,2011-Q3_0001205613-11-000138_aga_gm.pdf,2011,3,,,,False,not a text filing
AU,2011-Q3_0001205613-11-000139_aga_circular.htm,2011,3,,,,False,no period phrase in header window
AU,2011-Q3_0001205613-11-000139_aga_circular.pdf,2011,3,,,,False,not a text filing
AU,2011-Q3_0001205613-11-000152_aga_quarter.htm,2011,3,,,,False,no period phrase in header window
AU,2011-Q3_0001205613-11-000152_aga_quarter.pdf,2011,3,,,,False,not a text filing
AU,2011-Q3_0001205613-11-000153_aga_release.htm,2011,3,,,,False,no period phrase in header window
AU,2011-Q3_0001205613-11-000153_aga_release.pdf,2011,3,,,,False,not a text filing
AU,2011-Q3_0001205613-11-000162_aga_gm.htm,2011,3,,,,False,no period phrase in header window
AU,2011-Q3_0001205613-11-000162_aga_gm.pdf,2011,3,,,,False,not a text filing
AU,2011-Q3_0001205613-11-000174_aga_release.htm,2011,3,,,,False,no period phrase in header window
AU,2011-Q3_0001205613-11-000174_aga_release.pdf,2011,3,,,,False,not a text filing
AU,2011-Q4_0001193125-12-174757_d330356d20f.htm,2011,4,FY,2011.0,4.0,True,"december 31, 2011"
AU,2011-Q4_0001205613-12-000015_aga_quarter.htm,2011,4,,,,False,no period phrase in header window
AU,2011-Q4_0001205613-12-000015_aga_quarter.pdf,2011,4,,,,False,not a text filing
AU,2011-Q4_0001205613-12-000016_aga_release.htm,2011,4,,,,False,no period phrase in header window
AU,2011-Q4_0001205613-12-000016_aga_release.pdf,2011,4,,,,False,not a text filing
AU,2011-Q4_0001205613-12-000023_aga_granting.htm,2011,4,,,,False,no period phrase in header window
AU,2011-Q4_0001205613-12-000023_aga_granting.pdf,2011,4,,,,False,not a text filing
AU,2011-Q4_0001205613-12-000024_aga_acquire.htm,2011,4,,,,False,no period phrase in header window
AU,2011-Q4_0001205613-12-000024_aga_acquire.pdf,2011,4,,,,False,not a text filing
AU,2011-Q4_0001205613-12-000034_aga_rating.htm,2011,4,,,,False,no period phrase in header window
AU,2011-Q4_0001205613-12-000034_aga_rating.pdf,2011,4,,,,False,not a text filing
AU,2012-Q1_0001193125-12-285055_d370662d6k.htm,2012,1,Q,2012.0,1.0,True,"march 31, 2012"
AU,2012-Q1_0001205613-12-000041_aga_publishes.htm,2012,1,,,,False,no period phrase in header window
AU,2012-Q1_0001205613-12-000041_aga_publishes.pdf,2012,1,,,,False,not a text filing
AU,2012-Q1_0001205613-12-000042_aga_update.htm,2012,1,,,,False,no period phrase in header window
AU,2012-Q1_0001205613-12-000042_aga_update.pdf,2012,1,,,,False,not a text filing
